oid,measurement_id,sid,mjd,ra,dec,band,created_date,parentdiasourceid,visit,detector,diaobjectid,ssobjectid,raerr,decerr,ra_dec_cov,x,xerr,y,yerr,centroid_flag,apflux,apfluxerr,apflux_flag,apflux_flag_aperturetruncated,isnegative,snr,psfflux,psffluxerr,psflnl,psfchi2,psfndata,psfflux_flag,psfflux_flag_edge,psfflux_flag_nogoodpixels,trailflux,trailfluxerr,trailra,trailraerr,traildec,traildecerr,traillength,traillengtherr,trailangle,trailangleerr,trailchi2,trailndata,trail_flag_edge,dipolemeanflux,dipolemeanfluxerr,dipolefluxdiff,dipolefluxdifferr,dipolelength,dipoleangle,dipolechi2,dipolendata,scienceflux,sciencefluxerr,forced_psfflux_flag,forced_psfflux_flag_edge,forced_psfflux_flag_nogoodpixels,templateflux,templatefluxerr,ixx,iyy,ixy,ixxpsf,iyypsf,ixypsf,shape_flag,shape_flag_no_pixels,shape_flag_not_contained,shape_flag_parent_source,extendedness,reliability,isdipole,dipolefitattempted,timeprocessedmjdtai,timewithdrawnmjdtai,bboxsize,pixelflags,pixelflags_bad,pixelflags_cr,pixelflags_crcenter,pixelflags_edge,pixelflags_nodata,pixelflags_nodatacenter,pixelflags_interpolated,pixelflags_interpolatedcenter,pixelflags_offimage,pixelflags_saturated,pixelflags_saturatedcenter,pixelflags_suspect,pixelflags_suspectcenter,pixelflags_streak,pixelflags_streakcenter,pixelflags_injected,pixelflags_injectedcenter,pixelflags_injected_template,pixelflags_injected_templatecenter,glint_trail,has_stamp,visual_classification,AGN_prob,SN_prob,VS_prob,asteroid_prob,bogus_prob
170063669024522302,170063669024522302,1,61098.03030866147,61.914713687492714,-46.84699531748258,3,2026-02-27,0,2026022600048,173,170063669024522302,0,1.5199634e-05,7.829801e-06,5.2570927e-11,1694.7827,0.2823277,1692.998,0.12266689,False,5323.5195,701.56146,False,False,False,15.134772,4814.2144,310.74283,,2303.0356,1681,False,False,False,6477.807,54.31543,61.91478535525104,,-46.84701245321833,,2.1464512,,-78.062454,,,0,False,,,,,,,,0,27166.771,314.61304,False,False,False,22188.27,36.650963,0.46472746,0.13691525,0.24011002,0.19145115,0.18556707,0.0074380683,False,False,False,False,0.8126458,0.72869265,False,False,61098.03200467744,,26,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.85834444,0.011142139,0.100591026,0.0016247904,0.028297666
170063669475934531,170063669475934531,1,61098.03204956653,63.608889378212076,-49.531616542277064,3,2026-02-27,0,2026022600052,10,170063669475934531,0,2.946652e-06,2.5536403e-06,1.7884409e-12,1565.1761,0.056074508,1440.0325,0.042378835,False,542.8771,696.1524,False,False,False,12.122549,-538.6065,245.47467,,1872.6538,1681,False,False,False,-3253.6948,11.5219755,63.608783294703834,,-49.53150244280599,,0.33488327,,-138.57947,,,0,False,6167.444,132.23433,0.0,264.46866,0.51989883,153.5268,478.75916,900,6220.033,239.98119,False,False,False,6810.03,81.60037,0.07208385,0.06444721,-0.0030235301,0.13126777,0.14661084,-0.012462237,False,False,False,False,0.5941858,0.61159414,True,True,61098.03377237091,,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.88087815,0.0033436308,0.034445897,0.00078524125,0.0805472
170063669564014920,170063669564014920,1,61098.03204956653,61.19310118678456,-46.58771008993579,3,2026-02-27,0,2026022600052,178,170063669564014920,0,9.319417e-06,7.0933593e-06,2.6083937e-11,1835.0623,0.18051076,2648.0713,0.109400764,False,8042.447,754.0321,False,False,False,23.420544,6942.2603,280.51724,,3300.1702,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,20560.213,271.12424,False,False,False,13492.8125,89.35592,,,,0.15128602,0.1527754,-0.01823013,True,False,False,False,,0.8378095,False,False,61098.03372891969,,30,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.3060676,0.6556656,0.0014571882,0.009505376,0.027304314
170063668961607683,170063668961607683,1,61098.03030866147,62.57564506736273,-48.5264923881672,3,2026-02-27,0,2026022600048,53,170063668961607683,0,1.3506778e-05,1.9477618e-05,-6.356646e-11,2387.1626,0.23020422,79.26591,0.35910457,False,26878.523,680.91046,False,False,False,36.958485,10927.161,280.08475,,4108.996,1681,False,False,False,23283.129,266.64624,62.574201210017286,,-48.52596134582403,,9.506211,,-62.38225,,,0,False,,,,,,,,0,11198.378,282.17267,False,False,False,28.206776,31.257202,11.96516,11.655078,4.592863,0.18396589,0.18751034,0.009297154,False,False,False,False,1.0,0.9959825,False,False,61098.03242022207,,134,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,xtalk,0.0004039292,0.0001717857,0.0014680575,0.9969273,0.0010289435
170063669128331281,170063669128331281,1,61098.03074426476,56.79714108784769,-49.29854797400151,3,2026-02-27,0,2026022600049,115,170063669128331281,0,2.1013682e-05,1.696164e-05,4.4480936e-11,1845.9011,0.38396162,391.45663,0.2990271,False,3486.696,693.3433,False,False,False,9.177935,2529.739,271.04346,,1720.3652,1681,False,False,False,2687.529,5.9272966,56.79714754776,,-49.29854735954817,,1.0806805,,-128.73582,,,0,False,,,,,,,,0,21179.018,272.25168,False,False,False,18651.104,36.55217,0.21525158,0.1371115,-0.04256138,0.1399362,0.13925776,-0.0027546298,False,False,False,False,0.2135202,0.87734765,False,False,61098.03267281591,,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,AGN,0.92575103,0.0035130677,0.046392478,0.001221936,0.02312158
170063669923676239,170063669923676239,1,61098.03335580872,59.26407726377253,-49.19814557189831,3,2026-02-27,0,2026022600055,96,170063669923676239,0,5.3474687e-06,4.316486e-06,1.3171023e-11,3598.0745,0.110444985,1542.4384,0.055548117,False,7280.4565,673.1085,False,False,False,27.754877,6875.811,236.88203,,3360.3657,1681,False,False,False,13313.68,17.474659,59.26375331378496,,-49.19828156058296,,3.5615673,,-123.73196,,,0,False,,,,,,,,0,8225.32,240.26233,False,False,False,1176.1448,58.201878,1.6251708,0.02040723,0.025513964,0.13325334,0.12873536,0.008452975,False,False,False,False,1.0,0.8999268,False,False,61098.03545742685,,38,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.007733743,0.98406166,0.00020289168,0.004738897,0.0032627042
170063669955133556,170063669955133556,1,61098.03335580872,57.00716322545247,-49.54653942921163,3,2026-02-27,0,2026022600055,156,170063669955133556,0,5.074867e-06,4.6666737e-06,4.4869104e-12,3673.8984,0.09653409,2558.1096,0.07823088,False,4941.001,699.6797,False,False,False,24.165007,6149.3413,249.13144,,2543.4812,1681,False,False,False,7967.701,12.055723,57.00719300020551,,-49.546533744269325,,1.7831311,,-86.75184,,,0,False,,,,,,,,0,15342.524,248.66411,False,False,False,9043.461,49.88655,0.2699957,0.14787516,0.19051386,0.120532125,0.12453705,-0.0018304976,False,False,False,False,0.78273565,0.9709663,False,False,61098.03517840266,,20,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.95721626,0.02404825,0.013295538,0.0014283025,0.0040116655
170063669814624315,170063669814624315,1,61098.032915556105,62.12021394057411,-47.8889927084594,3,2026-02-27,0,2026022600054,144,170063669814624315,0,5.428347e-06,4.3702466e-06,1.238825e-11,2715.4956,0.1105179,1771.1053,0.059290104,False,11188.452,747.416,False,False,False,32.1361,9418.944,288.81738,,5730.8975,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,33690.07,288.42578,False,False,False,24497.863,43.329666,,,,0.15068017,0.17328788,0.0010932819,True,False,False,False,,0.545716,False,False,61098.03468229862,,126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.0031298343,0.98410493,8.32184e-05,0.0012364706,0.01144556
170063670067331172,170063670067331172,1,61098.033797272285,61.546887000851456,-48.19261804861186,3,2026-02-27,0,2026022600056,114,170063670067331172,0,1.1832692e-05,1.3886128e-05,-1.275052e-10,2376.4348,0.108431034,3503.8113,0.31007248,False,5649.7637,672.7131,False,False,False,21.824669,5366.8975,240.85602,,2358.79,1681,False,False,False,6719.5083,13.409467,61.5468795748828,,-48.192608915945875,,1.6014922,,-56.505226,,,0,False,,,,,,,,0,9678.967,244.18698,False,False,False,4213.4365,43.82654,0.03992873,0.3031398,0.09122389,0.13238296,0.14219195,-0.006230796,False,False,False,False,0.19253215,0.94929916,False,False,61098.0356121548,,19,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.13631721,0.73290604,0.0010851423,0.0155427735,0.11414879
170063669917909011,170063669917909011,1,61098.03335580872,60.09654215515861,-49.17984024513163,3,2026-02-27,0,2026022600055,85,170063669917909011,0,7.5057433e-06,5.716096e-06,3.3335504e-11,3859.7468,0.16082793,436.13,0.054376855,False,4622.801,709.8149,False,False,False,27.538645,6917.845,252.29616,,2739.387,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,16152.692,252.90115,False,False,False,9109.667,75.79197,,,,0.13842101,0.13266286,0.0065954276,True,False,False,False,,0.52532136,False,False,61098.03575594576,,18,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.24649699,0.6204563,0.001560829,0.025520004,0.10596582
170063670145974314,170063670145974314,1,61098.034226166725,61.94653170262196,-49.76412536491871,3,2026-02-27,0,2026022600057,8,170063670145974314,0,1.4326098e-05,1.383326e-05,6.551726e-11,2799.9407,0.2926361,1307.781,0.20739047,False,6357.7417,692.8307,False,False,False,22.490255,5599.582,256.9633,,2583.975,1681,False,False,False,6917.502,44.4637,61.946549988226884,,-49.76410071875983,,1.380699,,-163.17572,,,0,False,,,,,,,,0,17202.514,256.77356,False,False,False,11366.763,78.89347,0.18333913,0.07400522,-0.10519158,0.13137358,0.13754459,0.006053486,False,False,False,False,0.0062164436,0.9619673,False,False,61098.03598532676,,25,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.9359714,0.033767052,0.019023526,0.0015034388,0.009734511
170063670218326044,170063670218326044,1,61098.034226166725,58.754673799749625,-49.43242958308989,3,2026-02-27,0,2026022600057,146,170063670218326044,0,2.3764147e-05,2.3404711e-05,4.4385325e-11,1733.7568,0.44165367,467.44574,0.40692788,False,253.95941,669.328,False,False,False,5.834566,1466.339,247.6698,,1667.0573,1681,False,False,False,1437.4608,8.693914,58.754680545434994,,-49.43243433762418,,0.776892,,168.10513,,,0,False,,,,,,,,0,12097.103,250.94435,False,False,False,10611.004,46.670563,0.07989655,0.113712095,-0.024229242,0.14661367,0.13799958,0.0069990465,False,False,False,False,0.3050484,0.56588954,False,False,61098.03605753502,,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,AGN,0.8784757,0.016547337,0.033308532,0.0013886467,0.0702798
170063670704341205,170063670704341205,1,61098.03616623148,59.568126601125186,-49.61760835859008,3,2026-02-27,0,2026022600061,49,170063670704341205,0,0.00014295615,0.0001455943,-6.6481536e-11,1866.6099,2.571816,2061.6775,2.6211486,False,-13109.594,737.3644,False,False,True,11.684186,-2276.8074,254.18361,,2158.1145,1681,False,False,False,-7771.2065,308.41614,59.56803933769406,,-49.61751389053011,,5.427041,,-54.36795,,,0,False,,,,,,,,0,9714.092,246.17122,False,False,False,11504.463,78.93925,3.03561,2.5554192,1.6034541,0.15315326,0.14631401,0.0065002968,False,False,False,False,1.0,0.5603661,False,False,61098.03818154424,,35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,no clear source,0.01475645,0.8755354,0.00030218903,0.0031684656,0.10623762
170063671275290744,170063671275290744,1,61098.037909552084,57.75433007362756,-49.068099672508936,3,2026-02-27,0,2026022600065,114,170063671275290744,0,7.933823e-06,4.004736e-06,1.4117691e-11,3596.9915,0.14737573,3638.2063,0.06267257,False,8931.858,678.2498,False,False,False,26.989538,7658.3896,274.23993,,3075.5095,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,16951.34,276.35287,False,False,False,9181.764,39.329487,,,,0.16373506,0.16518569,0.0011692448,True,False,False,False,,0.97884893,False,False,61098.040006948955,,37,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.030639509,0.9656546,0.000546435,0.0015124591,0.0016470023
170063671217094752,170063671217094752,1,61098.037909552084,61.90951947172929,-50.16107906580461,3,2026-02-27,0,2026022600065,3,170063671217094752,0,2.7463196e-07,3.096046e-07,-7.608577e-15,1152.7153,0.004867034,192.21646,0.0056598885,False,-17013.797,1324.4769,False,False,False,58.07527,-68958.06,1373.8092,,35728.24,1681,False,False,False,-119802.16,36.799515,61.909684079898724,,-50.1610906302143,,0.39070874,,-20.020555,,,0,False,1477876.0,1932.0717,0.0,3864.1433,0.053090155,-74.84927,54961.086,4440,1443576.2,1335.4769,False,False,False,1514243.8,451.19382,0.055103622,0.06863033,0.00031765614,0.15150362,0.2116055,0.006122232,False,False,False,False,0.8619814,0.6973371,True,True,61098.039627065795,,42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,bad subtraction,0.0150619475,0.00042845492,0.73111266,0.0015817987,0.25181517
170063671110664194,170063671110664194,1,61098.03747304203,62.080468833564225,-49.225989180792794,3,2026-02-27,0,2026022600064,56,170063671110664194,0,1.6867823e-05,2.3045408e-05,-7.798301e-11,348.1092,0.2915374,53.21429,0.42399314,False,22293.342,669.86224,False,False,False,30.708836,7190.122,242.64694,,3839.838,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,7248.348,242.51305,False,False,False,-53.370045,59.998028,,,,0.13401173,0.163495,0.022556327,True,False,False,False,,0.9913754,False,False,61098.039412034894,,118,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,xtalk,0.0003817004,0.00013897485,0.0013152494,0.9963916,0.0017723715
170063671487103025,170063671487103025,1,61098.03878938737,60.84083222184677,-50.00760386070796,3,2026-02-27,0,2026022600067,6,170063671487103025,0,7.377022e-06,4.8369125e-06,1.80351e-11,2796.0835,0.1426616,1296.1345,0.0701013,False,6669.295,689.4366,False,False,False,25.189169,6699.0156,262.15216,,3199.1797,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,12160.816,264.61545,False,False,False,5268.1245,32.96339,,,,0.1456846,0.15354744,0.0042941347,True,False,False,False,,0.87675244,False,False,61098.04057946653,,40,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.035815544,0.8508497,0.009815553,0.07690333,0.026615975
170063670974349410,170063670974349410,1,61098.037035594665,59.71361335515999,-49.65367442113093,3,2026-02-27,0,2026022600063,52,170063670974349410,0,5.568253e-06,5.693444e-06,-2.8558408e-13,1064.2826,0.10008477,2293.4443,0.10254013,False,3656.8403,681.57495,False,False,False,19.700632,5220.2676,253.64601,,2576.0396,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,17555.154,256.1292,False,False,False,12108.953,40.449833,,,,0.13834585,0.13287836,0.009654543,True,False,False,False,,0.8110049,False,False,61098.03894206528,,16,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.8423334,0.01611278,0.06871187,0.0010969436,0.07174496
170063671914922063,170063671914922063,1,61098.04009141966,63.785923135757756,-48.557924735184024,3,2026-02-27,0,2026022600070,54,170063671914922063,0,4.15489e-06,4.6266605e-06,-5.649509e-12,418.63037,0.065686084,2434.5237,0.09067413,False,5956.2524,678.89166,False,False,False,25.896563,8030.861,295.8286,,2676.5603,1681,False,False,False,7201.7666,11.740948,63.78592724994842,,-48.55792755487975,,0.647457,,-62.34727,,,0,False,,,,,,,,0,20233.738,298.78406,False,False,False,12033.355,29.4276,0.022746127,0.050025914,0.019408956,0.16945453,0.190609,-0.015426054,False,False,False,False,0.9431113,0.80552095,False,False,61098.041926554906,,20,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.90114886,0.077046596,0.015213081,0.0016992342,0.0048922454
170063671645437962,170063671645437962,1,61098.03922727193,63.043144328477666,-48.414927467902494,3,2026-02-27,0,2026022600068,52,170063671645437962,0,4.336816e-06,4.7030962e-06,-2.6397387e-12,433.26944,0.074934795,294.86093,0.087389834,False,7462.1753,717.45844,False,False,False,27.91228,7926.8257,274.21967,,3468.1228,1681,False,False,False,11452.369,12.828246,63.04299268634278,,-48.41488568483568,,2.632869,,-68.897545,,,0,False,,,,,,,,0,20591.42,276.35132,False,False,False,12657.595,42.594048,0.37043208,0.5250464,0.43269855,0.16003782,0.15433106,0.0034286936,False,False,False,False,0.9999985,0.51038927,False,False,61098.041080794996,,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.23582841,0.63552594,0.0007105331,0.040231727,0.0877033
170063672092131388,170063672092131388,1,61098.040525696895,58.07494743662367,-49.06542786244389,3,2026-02-27,0,2026022600071,136,170063672092131388,0,1.1191008e-05,9.18092e-06,5.4006924e-11,3064.3633,0.22935407,1768.3505,0.1233704,False,8255.02,696.3485,False,False,False,20.059572,5907.5806,287.032,,2811.9597,1681,False,False,False,10892.738,34.867073,58.07506930508966,,-49.06526791374711,,3.3589892,,-151.50078,,,0,False,,,,,,,,0,8370.369,290.4324,False,False,False,1961.6168,38.46164,1.1499286,0.30306396,-0.5779212,0.18321343,0.20723596,0.005485575,False,False,False,False,1.0,0.62413853,False,False,61098.04263313869,,35,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.006878087,0.6559503,0.00043276863,0.010999822,0.3257391
170063673239797797,170063673239797797,1,61098.046224065096,62.3872114032186,-49.402757570917316,1,2026-02-27,0,2026022600080,21,170063673239797797,0,2.7594564e-07,2.855524e-07,5.828052e-17,3739.8257,0.0049681985,1301.6328,0.005147755,False,-55102.688,1081.3082,False,False,False,34.1577,-73344.6,1129.4109,,15236.886,1681,False,False,False,-91136.44,7.8951583,62.387258993543426,,-49.402854983563714,,1.3410022,,-12.2878895,,,0,False,1347649.1,1502.4958,0.0,3004.9917,0.020949705,-30.464485,26678.957,5166,1312888.2,1084.2345,False,False,False,1388354.5,296.30438,0.09325599,0.26620227,0.045135025,0.21356991,0.21710943,0.012585359,False,False,False,False,0.13712099,0.6391048,True,True,61098.04780428222,,42,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,bad subtraction,0.023195185,0.0011992716,0.82027215,0.0024110295,0.15292236
170063673239797797,170063674046152718,1,61098.04884821577,62.38721033558737,-49.402752895481946,1,2026-02-27,0,2026022600086,23,170063673239797797,0,4.846192e-07,4.2468236e-07,1.7206095e-14,3671.3826,0.008825315,458.28162,0.007553991,False,-59148.566,1179.2363,False,False,False,87.07573,-82631.44,1240.966,,43981.023,1681,False,False,False,-141966.5,55.183647,62.387314810096186,,-49.40284291645522,,1.1611654,,-170.96416,,,0,False,1339400.2,2552.8525,0.0,5105.705,0.062346667,-71.15434,83426.69,3570,1299925.2,1185.9252,False,False,False,1384266.6,381.82678,0.08387568,0.17641541,-0.057570186,0.21987537,0.17192994,-0.0029903755,False,False,False,False,0.42512995,0.5394438,True,True,61098.05053843171,,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,bad subtraction,0.023195185,0.0011992716,0.82027215,0.0024110295,0.15292236
170063673563807751,170063673563807751,1,61098.0470963458,63.497615632985195,-47.63143520056073,1,2026-02-27,0,2026022600082,127,170063673563807751,0,2.6049142e-05,8.280836e-06,6.637709e-11,75.465485,0.4711781,128.95273,0.14099336,False,3500.5886,575.2351,False,False,False,18.2182,4095.6409,225.20589,,2645.1223,1681,False,False,False,5981.9966,13.508837,63.49762253328355,,-47.63144287622555,,2.2150195,,-109.8714,,,0,False,,,,,,,,0,11170.412,225.60445,False,False,False,7126.567,62.256306,0.5948013,0.04498643,-0.14280787,0.18518466,0.17175932,0.014527527,False,False,False,False,0.9391184,0.7554608,False,False,61098.04883139751,,24,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.018318523,0.9065737,0.0002156866,0.0041022347,0.07078984
170063673834864647,170063673834864647,1,61098.047965445134,64.08306271534285,-46.99290079073164,1,2026-02-27,0,2026022600084,132,170063673834864647,0,2.570227e-07,2.5875121e-07,-2.6352452e-16,4035.7292,0.0046237535,208.32756,0.0046599447,False,-1922.9052,796.43256,False,False,False,47.195576,-26121.219,745.0526,,8539.531,1681,False,False,False,-35108.492,6.937428,64.08318917164868,,-46.992864002610844,,1.0169767,,-17.794437,,,0,False,691917.2,661.1678,0.0,1322.3356,0.03382881,-110.32909,4363.7754,3675,682220.75,746.0883,False,False,False,708990.9,154.19986,0.089719124,0.19190285,0.010499442,0.25677717,0.2510687,-0.0010555147,False,False,False,False,0.71623445,0.5602472,True,True,61098.04949937304,,41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,dipole,0.022368131,0.00061991956,0.7129201,0.0012551834,0.26283664
170063674387464273,170063674387464273,1,61098.04972030628,63.34825022586453,-46.136232441852464,1,2026-02-27,0,2026022600088,162,170063674387464273,0,2.1676075e-05,1.281448e-05,1.6454584e-10,1739.504,0.4191653,3735.1223,0.17330196,False,22733.52,628.048,False,False,False,42.117584,11993.636,289.22964,,2953.9155,1681,False,False,False,23339.812,14.968547,63.34825158894767,,-46.136230534184875,,4.1138754,,-106.39541,,,0,False,,,,,,,,0,12432.5,288.18713,False,False,False,198.8789,60.485294,2.232493,0.2673402,0.25188512,0.22720782,0.25200486,-0.012945577,False,False,False,False,1.0,0.99316484,False,False,61098.05145972347,,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.000299778,0.0004116601,0.0010272984,0.9965958,0.0016654817
170063674393755662,170063674393755662,1,61098.04972030628,62.450696097156936,-46.32073649689931,1,2026-02-27,0,2026022600088,174,170063674393755662,0,2.5399368e-05,1.4403489e-05,2.2531178e-10,611.47943,0.48966697,878.1975,0.19088642,False,23503.018,605.51764,False,False,False,42.018158,11805.129,276.8945,,2714.4197,1681,False,False,False,21542.559,11.845899,62.450691714571356,,-46.320739666844545,,3.85593,,-109.751305,,,0,False,,,,,,,,0,12085.277,277.52188,False,False,False,73.853165,31.596857,2.0624397,0.35197014,0.09525556,0.23377524,0.23548649,-0.010731704,False,False,False,False,1.0,0.99610424,False,False,61098.05116795059,,52,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.0003500229,0.0001745648,0.0011075479,0.9969253,0.0014425454
170063674393755665,170063674393755665,1,61098.04972030628,62.313147611329484,-46.34825079965218,1,2026-02-27,0,2026022600088,174,170063674393755665,0,2.2728502e-05,1.2306073e-05,1.8676669e-10,2378.439,0.43901598,1086.69,0.15379535,False,24306.492,605.9748,False,False,False,45.04627,12272.271,275.95236,,3409.1375,1681,False,False,False,25547.441,31.62883,62.313152870071406,,-46.348250129489266,,4.5079155,,-107.253,,,0,False,,,,,,,,0,12464.26,278.36978,False,False,False,-108.01026,25.863283,2.6735008,0.26292294,0.23796746,0.23526469,0.23715362,-0.0076523954,False,False,False,False,1.0,0.99074847,False,False,61098.05116795059,,61,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00036083124,0.0001813263,0.0012066087,0.99661356,0.0016375944
170063673239797797,170063675259355285,1,61098.05294764909,62.387214876939964,-49.402750815936955,1,2026-02-27,0,2026022600095,33,170063673239797797,0,2.85791e-07,2.581616e-07,9.721114e-16,891.95276,0.0051579243,2347.623,0.0046468633,False,-58859.812,1103.3229,False,False,False,17.5897,-62996.734,1126.8367,,10865.487,1681,False,False,False,-74799.48,3.9146717,62.387277580096196,,-49.40284281706214,,0.8154393,,-16.948408,,,0,False,1326619.8,1293.5673,0.0,2587.1345,0.024006523,-25.31842,17833.174,4914,1298512.6,1097.5748,False,False,False,1362583.6,313.651,0.12364398,0.17876591,0.014205388,0.26729402,0.2365874,0.020576673,False,False,False,False,0.6356752,0.6335977,True,True,61098.05463169739,,44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,bad subtraction,0.023195185,0.0011992716,0.82027215,0.0024110295,0.15292236
170063674389561346,170063674389561346,1,61098.04972030628,62.968675285141906,-46.21524365953583,1,2026-02-27,0,2026022600088,166,170063674389561346,0,3.0919884e-05,1.7371065e-05,3.4476974e-10,2417.8394,0.59818053,90.11521,0.22335216,False,18832.285,601.0081,False,False,False,33.550426,9138.606,271.80383,,2763.4128,1681,False,False,False,21289.254,70.49412,62.968703160866085,,-46.21523942520874,,5.2576165,,-105.74719,,,0,False,,,,,,,,0,9345.026,272.18765,False,False,False,-11.50744,49.02807,3.5921633,0.34604883,0.43642345,0.2287944,0.23823094,-0.009549508,False,False,False,False,1.0,0.93315095,False,False,61098.05141616829,,64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.00032395998,0.00031631123,0.001087239,0.9970951,0.0011773697
170059272315469874,170063674630209563,1,61098.0507566648,60.22624394869952,-47.834048813961246,1,2026-02-27,0,2026022600090,113,170059272315469874,0,1.2526817e-06,1.5849375e-06,2.3223524e-13,3888.8625,0.022211632,1246.2852,0.02884338,True,117342.625,1203.0078,True,False,False,134.48708,167082.52,1211.3312,,24879.316,1681,True,False,False,,,,,,,,,,,,0,False,,,,,,,,0,1759103.8,1212.1434,True,False,False,1588318.5,250.08055,0.15938751,0.25242576,0.08733921,0.24585006,0.28394362,0.004706079,True,False,False,False,,0.5095644,False,False,61098.05248373472,,51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,bad subtraction,0.0065774843,0.000925761,0.8301274,0.004161991,0.15820731
170063674626015259,170063674626015259,1,61098.0507566648,62.108660665059965,-47.89457100758873,1,2026-02-27,0,2026022600090,105,170063674626015259,0,1.3112803e-05,1.15259945e-05,-8.457482e-12,2590.3933,0.23703359,852.5353,0.2059102,False,5160.675,714.1007,False,False,False,19.763796,6056.2817,316.75116,,3358.9553,1681,False,False,False,,,,,,,,,,,,0,False,,,,,,,,0,78155.875,308.79117,False,False,False,73137.47,52.593113,,,,0.25343624,0.2054349,-0.015929382,True,False,False,False,,0.547178,False,False,61098.05236195719,,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cosmic ray,0.0037757962,0.99052376,5.6520425e-05,0.00077754696,0.004866291
170063676547006658,170063676547006658,1,61098.057018869666,61.853948587833976,-46.42054753611402,1,2026-02-27,0,2026022600104,185,170063676547006658,0,2.7057626e-05,3.4572924e-05,8.4254326e-11,346.0325,0.48240107,2489.6956,0.6272065,False,16870.73,633.0287,False,False,False,27.35571,8220.81,299.81653,,2599.4968,1681,False,False,False,22394.375,21.321743,61.85395445546523,,-46.42048006776593,,6.480219,,-27.183855,,,0,False,,,,,,,,0,8200.578,302.2997,False,False,False,-53.836437,53.102104,2.1193914,3.5637476,2.5066407,0.27707714,0.2703276,0.0053557325,False,False,False,False,1.0,0.7119725,False,False,61098.05839541271,,55,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,satellite glint/trail,0.0003297902,0.00023161656,0.0009858105,0.996986,0.0014668579
