tns_name,tns_redshift,mB_eff,e_mB_eff
2023tyl,0.069,18.43297184456079,0.20076553321001928
2023tyl,0.069,18.43299484456079,0.20076572770719345
2023tyl,0.069,18.359976021752523,0.1960948218329388
2023tyl,0.069,18.253603511868643,0.18584513523834872
2023tyl,0.069,18.385140134473012,0.18698286159461275
2023tyl,0.069,18.35530651349084,0.1853711918382413
2023tyl,0.069,18.576503788501906,0.1972934640427926
2023tyl,0.069,18.753638260472464,0.19388597144713238
2023tyl,0.069,18.783782136095212,0.18937760284639088
2022xbt,0.076,19.909224266465436,0.379858483085484
2022xbt,0.076,18.279135888165722,0.2051279673055183
2022xbt,0.076,18.224240192677748,0.19566729363385318
2022xbt,0.076,18.108319881676923,0.19512439682624957
2022xbt,0.076,18.19358645765425,0.19479610297967268
2022xbt,0.076,18.24063111330534,0.20016069773797818
2022xbt,0.076,18.265333464745773,0.19889929341384005
2022xbt,0.076,18.403038636166823,0.20503131555486392
2022xbt,0.076,18.519364027142775,0.2133833096635
2022xbt,0.076,18.602675081464064,0.22910430524491232
2022xbt,0.076,18.829285624093306,0.21137862700576632
2022xbt,0.076,18.903754695168743,0.2278594639189367
2022xbt,0.076,18.861242491605054,0.22335276429987266
2022quf,0.05,19.201617428930646,0.24314177541901766
2022quf,0.05,18.127424764379864,0.19356563253878567
2022quf,0.05,17.743684970053085,0.19276766224876463
2022quf,0.05,17.544454314401992,0.1955581650578803
2022quf,0.05,17.48921502965773,0.1918057564357354
2022quf,0.05,17.487251651659378,0.1869387182355754
2022quf,0.05,17.609342916937237,0.18703629312041253
2022quf,0.05,17.658468666445142,0.18764978047103484
2022quf,0.05,17.77063932707823,0.19178597488235208
2022quf,0.05,17.936465531847364,0.19086277804893018
2022quf,0.05,18.07181450770033,0.19478836385777998
2022quf,0.05,18.245253890680676,0.19635111705025166
2022quf,0.05,18.246187519773848,0.19214219485855324
2022quf,0.05,18.27111601049269,0.20410581665942398
2022quf,0.05,18.837851692701705,0.2181266463389656
2022quf,0.05,18.943534135588056,0.2132748373180506
2022quf,0.05,19.064269858538037,0.21681713385645532
2022quf,0.05,19.191793883890515,0.24232206609219717
2022quf,0.05,19.215507798632032,0.21819547820213578
2022quf,0.05,19.41063869450987,0.2324823813369714
2022quf,0.05,19.318115460470565,0.27710463322426726
2022quf,0.05,19.751029606237775,0.26333285556429525
2022quf,0.05,19.87193697774733,0.2735660753975638
2022quf,0.05,20.000191666445144,0.27680960700829654
2021abbl,0.12,20.768717566776868,0.3482400421634584
2021abbl,0.12,19.52107301675474,0.2330774317937539
2021abbl,0.12,19.249395413559075,0.2015702280652359
2021abbl,0.12,19.235216284315225,0.20581705656427893
2021abbl,0.12,19.336619387001154,0.22025343950478135
2021abbl,0.12,19.451986318323726,0.18943333316003189
2021abbl,0.12,19.6825579733144,0.19983327771516166
2021abbl,0.12,19.847371762774582,0.20419375339168758
2021abbl,0.12,19.911688572605247,0.22978574838077756
2021abbl,0.12,19.96833234488165,0.20392574165311933
2021abbl,0.12,20.178260536673186,0.2420202579655328
2021abbl,0.12,19.95948035040867,0.23047051544200847
2022kum,0.054876,18.569978733494626,0.1934460061522403
2022kum,0.054876,18.039344846875533,0.18447326998658406
2022kum,0.054876,18.070743727666244,0.18729120017051765
2022kum,0.054876,17.812426472724304,0.18193197520882315
2022kum,0.054876,17.891818831974373,0.18315105035510315
2022kum,0.054876,18.236869705314504,0.19222988770012758
2022kum,0.054876,18.623427115096437,0.19234981800142206
2022kum,0.054876,18.731781915552958,0.1946207644771357
2022kum,0.054876,18.73473280054985,0.20138494326873016
2022kum,0.054876,19.25813503314005,0.24034862576664867
2022kum,0.054876,19.30058317470108,0.23208365024746616
2023qfq,0.04,17.799950372336,0.18320408304643584
2023qfq,0.04,17.378572820993035,0.17753056070324671
2023qfq,0.04,16.958468464987366,0.17722760224849582
2023qfq,0.04,16.77097467360362,0.17596206372624532
2023qfq,0.04,16.738623554394334,0.17619217487095715
2023qfq,0.04,16.738647554394333,0.17619211076083494
2023qfq,0.04,16.965278478266328,0.17702158712437496
2023qfq,0.04,17.273780556016533,0.17813349504596365
2023qfq,0.04,17.273746556016533,0.1781335296186618
2023qfq,0.04,17.412196178620903,0.17758364528157553
2023qfq,0.04,17.41703168009242,0.19987243859320133
2023qfq,0.04,17.57616650806865,0.18567711225624198
2023qfq,0.04,17.556137597475615,0.18026998177167117
2023qfq,0.04,17.595980357434836,0.1828869681270488
2023qfq,0.04,17.755083999806967,0.1826181413461964
2023qfq,0.04,18.179423100870697,0.18906520167535792
2023qfq,0.04,18.29542875135383,0.1925289005558503
2023qfq,0.04,18.37105016534194,0.19619688902537488
2023qfq,0.04,18.522177688504783,0.19643797637587568
2023qfq,0.04,18.5530996438013,0.20612097434887178
2023qfq,0.04,18.5531476438013,0.2061207649714697
2023qfq,0.04,18.916557723173707,0.23515940742823982
2023qfq,0.04,18.871284102492897,0.21875306575846942
2023qfq,0.04,18.859557940503684,0.2275830078629981
2023qfq,0.04,19.140223999505608,0.2260758197414275
2023qfq,0.04,18.85672781876811,0.23404387190288567
2021tey,0.070063,20.282663345678433,0.23457563855481736
2021tey,0.070063,19.703343480449302,0.2080560209468452
2021tey,0.070063,19.209464981741295,0.2097427638951821
2021tey,0.070063,18.109796670137747,0.3931791456045994
2021tey,0.070063,18.35099519246064,0.2515402389149908
2021tey,0.070063,18.196279836454973,0.18637014190252355
2021tey,0.070063,18.181770493728266,0.18201779085235908
2021tey,0.070063,18.445404775228127,0.18229154290362823
2021tey,0.070063,18.603640357995612,0.19324422224685842
2021tey,0.070063,18.6965389407631,0.19214752022543027
2021tey,0.070063,18.776099059972392,0.19875293990534584
2021tey,0.070063,18.823581564508782,0.22308644675359182
2021tey,0.070063,18.88456606483899,0.22375403427216256
2021tey,0.070063,18.600401609872684,0.28800135445448766
2021tey,0.070063,19.427395357995614,0.23015495564214664
2021tey,0.070063,19.54056945275007,0.21767646885049827
2021tey,0.070063,19.54455230211626,0.22829585385630288
2021tey,0.070063,19.54450730211626,0.22829586046820538
2021tey,0.070063,19.86647744740258,0.23996133818750387
2022qlo,0.0359,19.157524368185037,0.1954954929655577
2022qlo,0.0359,18.119527497428884,0.18372696734447014
2022qlo,0.0359,17.704051493222707,0.18032191959628285
2022qlo,0.0359,17.294146272289268,0.17881615250062036
2022qlo,0.0359,17.01307775819921,0.176371103785938
2022qlo,0.0359,17.11103854699897,0.18029622927424108
2022qlo,0.0359,16.96429551395225,0.17586568549678963
2022qlo,0.0359,16.977308813597674,0.17641613151570312
2022qlo,0.0359,17.164245191955082,0.1764860263356213
2022qlo,0.0359,17.336119845983973,0.17706243478006164
2022qlo,0.0359,17.566641074367993,0.17691643071088453
2022qlo,0.0359,17.617578955158706,0.18111098782381865
2022qlo,0.0359,17.719235339344493,0.177516469423534
2022qlo,0.0359,17.737647411266323,0.1842664354151962
2022qlo,0.0359,18.45758862991714,0.18297228775323457
2022qlo,0.0359,18.604845351661673,0.1818154471631887
2022qlo,0.0359,18.650170204272264,0.1946543218393095
2022qlo,0.0359,18.74460685992336,0.19873242792643103
2022qlo,0.0359,18.92614813397264,0.18691287208244325
2022qlo,0.0359,18.978814551205154,0.19183398895492934
2022qlo,0.0359,18.995131610809793,0.208029352040531
2022qlo,0.0359,19.253812612431993,0.2477592412678052
2022qlo,0.0359,19.37422565064668,0.19563435852107086
2022qlo,0.0359,19.55340377730655,0.22899750481964193
2022qlo,0.0359,19.517374350039475,0.22324515749549662
2022qlo,0.0359,19.511426567068092,0.21213816874780672
2022qlo,0.0359,19.721513881614676,0.24010223611285889
2023mao,0.067591,20.47778127817941,0.3416452300799706
2023mao,0.067591,19.34174203134847,0.22993887106707098
2023mao,0.067591,18.895136375697376,0.22393618376856045
2023mao,0.067591,18.653315344272855,0.21131628604889208
2023mao,0.067591,18.331637436924222,0.18378255099296886
2023mao,0.067591,18.27253189561582,0.1823694588252546
2023mao,0.067591,18.281275332616094,0.18436078835121095
2023mao,0.067591,18.241941986644985,0.18805798147177596
2023mao,0.067591,18.297266744982007,0.188589581626692
2023mao,0.067591,18.227186688621764,0.18536085090496032
2023mao,0.067591,18.23254226814485,0.18557758414877254
2023mao,0.067591,18.229828211784604,0.18313143703089912
2023mao,0.067591,18.358220463482144,0.18442003477834587
2023mao,0.067591,18.309332730080847,0.19629226347559908
2023mao,0.067591,18.436799478383307,0.18475788618586558
2023mao,0.067591,18.455734730080845,0.18259144269297303
2023mao,0.067591,18.52377790048242,0.20136262227028004
2023mao,0.067591,18.596485610871557,0.19283938351227875
2023mao,0.067591,18.68031628629041,0.19220712553676605
2023mao,0.067591,18.7108994054997,0.1866920547831519
2023mao,0.067591,18.719137597592596,0.1878726795195554
2023mao,0.067591,18.799925163836722,0.1938428176764156
2023mao,0.067591,18.812052670476202,0.20484857336400586
2023mao,0.067591,18.98138855775571,0.22305148338528977
2023mao,0.067591,18.974442466726543,0.24353893638789872
2023mao,0.067591,19.005478485173466,0.2104096718814065
2023mao,0.067591,19.092921981778385,0.2178388029775747
2023mao,0.067591,19.037170834388974,0.19972778288335546
2023mao,0.067591,19.0572054071219,0.19815607607603572
2023mao,0.067591,19.30619216383672,0.2057226231608187
2023mao,0.067591,19.387367200429203,0.23208086388128962
2023mao,0.067591,19.442243370830777,0.2635595286565763
2023mao,0.067591,19.39404017711568,0.25534139568189673
2023mao,0.067591,19.709203710313083,0.24476927355095268
2021ttc,0.096,18.694319572085494,0.18896893916693872
2021ttc,0.096,18.60733849595749,0.18476476691038443
2021ttc,0.096,18.63601824101555,0.18432679294852888
2021ttc,0.096,19.012466451254003,0.2369614254606542
2021ttc,0.096,19.012469451254002,0.23696153475161233
2021ttc,0.096,19.213917931335562,0.20122255953699195
2021ttc,0.096,19.35799852738201,0.21152204432888877
2021ttc,0.096,19.509811128596418,0.21788141750767445
2021ttc,0.096,20.055333932957762,0.2438385236765203
2021ae,0.068,19.45320760032577,0.2944538300800748
2021ae,0.068,19.33956916242141,0.22422260091153237
2021ae,0.068,19.162277453955834,0.22352192828692172
2021ae,0.068,19.105396367491906,0.2178295114871483
2021ae,0.068,18.799421957350912,0.2204520345145156
2021ae,0.068,18.807501387862388,0.20981798720064634
2021ae,0.068,18.753179599120323,0.19140774604027094
2021ae,0.068,18.70264780154914,0.19380284299198056
2021ae,0.068,18.616080261862937,0.19744754876155107
2021ae,0.068,18.66115000397796,0.19937033003137122
2021ae,0.068,18.53335702668876,0.19128818718495585
2021ae,0.068,18.526640361304466,0.20551616608109788
2021ae,0.068,18.551072668759527,0.20285793285744547
2021ae,0.068,18.506656347724142,0.2019009662162954
2021ae,0.068,18.59228032795638,0.19527536189292588
2021ae,0.068,18.55391279830474,0.18770774218159003
2021ae,0.068,19.01805035006446,0.33425051353951046
2021ae,0.068,19.23203517894477,0.19998935291388734
2021ae,0.068,19.378132710334008,0.23449842389831058
2021ae,0.068,19.14668913971061,0.23037927160537275
2021ae,0.068,19.452567964442437,0.25560251374196813
2021ae,0.068,19.36051679830474,0.21283056091438396
2021ae,0.068,19.42119218573493,0.2302922510341466
2021ae,0.068,19.54230139140815,0.21091913583759478
2021ae,0.068,19.538329009864036,0.26325218392197647
2021ae,0.068,19.630663460444634,0.23094541128168788
2020wlw,0.12,20.144217041297193,0.30293304729821613
2020wlw,0.12,19.764550983013386,0.21797729597799975
2020wlw,0.12,19.51592140865826,0.2030605532106401
2020wlw,0.12,19.57240616344952,0.31759946225546914
2020wlw,0.12,19.893820155639883,0.3000493329947048
2020wlw,0.12,19.766415804500813,0.306432812331736
2020wlw,0.12,20.029404178652044,0.24903070997015847
2020wlw,0.12,20.447397341962095,0.31229303477455334
2020wlw,0.12,20.499097219809766,0.25797531335320384
2019qul,0.07,18.530875501658137,0.18619786483583523
2019qul,0.07,17.772999874187168,0.18377006740889237
2019qul,0.07,17.780329434602912,0.17818137423440342
2019qul,0.07,17.90140929304188,0.1788063157559569
2019qul,0.07,18.246071093498404,0.20657945724844565
2019qul,0.07,18.175665940280613,0.2698512214801728
2019qul,0.07,18.496335729381734,0.1965080509944924
2019qul,0.07,18.68008114823645,0.2117041918272268
2019qul,0.07,18.745981987568076,0.19010586047243336
2019qul,0.07,19.159523976873096,0.213984253595932
2022pom,0.076,19.498891073975074,0.2630702584252204
2022pom,0.076,19.350024332764136,0.23695655274947647
2022pom,0.076,19.02926348856591,0.2005369418744493
2022pom,0.076,19.103455948276984,0.23627688201817498
2022pom,0.076,18.742242077219473,0.21118141659704504
2022pom,0.076,18.74390638233422,0.1942733632061228
2022pom,0.076,18.57529930560349,0.20871967942198863
2022pom,0.076,18.555971441938865,0.20178847102858619
2022pom,0.076,18.394783849136818,0.2012790157957274
2022pom,0.076,18.435553431904303,0.21043240780308847
2022pom,0.076,18.274908802811133,0.20084534617512928
2022pom,0.076,18.238379193485724,0.19627146722397
2022pom,0.076,18.31024249829911,0.19588017091863885
2022pom,0.076,18.316368839704978,0.20911261214904128
2022pom,0.076,18.269476352531896,0.2029330546173147
2022pom,0.076,18.44501283321618,0.2589382776090778
2022pom,0.076,18.60837511117028,0.24312697830284177
2022pom,0.076,18.734511528101432,0.20804346943264845
2022pom,0.076,18.77893002410363,0.21717296614683065
2022pom,0.076,18.764407974533544,0.208357470039047
2022pom,0.076,18.853169822880258,0.20699978353057907
2022pom,0.076,19.043184371998297,0.24558875225776353
2022pom,0.076,19.040659637577523,0.21022020852716797
2022pom,0.076,19.04459790225266,0.2336071509167415
2022pom,0.076,19.009664189939965,0.22332962607489193
2022pom,0.076,19.022493627241598,0.2162758177481455
2022pom,0.076,19.130182312996375,0.2235588016660987
2022pom,0.076,19.161110097288596,0.22313408614686386
2022pom,0.076,19.209547984568108,0.21650992596794302
2022pom,0.076,19.246223828766333,0.23053456005489123
2022pom,0.076,19.20243400169419,0.26208000212373017
2022pom,0.076,19.34071988278626,0.23422220952626935
2021vou,0.09,20.081986395434782,0.27173647850467014
2021vou,0.09,19.39609258752768,0.2296318263745105
2021vou,0.09,19.20367676928465,0.23485933299439254
2021vou,0.09,19.191403006081032,0.31259593197824664
2021vou,0.09,19.10873523963301,0.22603879650672865
2021vou,0.09,19.113687554179595,0.2089811913019175
2021vou,0.09,19.218507670144486,0.2151376270614866
2021vou,0.09,19.725862531167433,0.23630842005625485
2021R,0.057352,18.345934158599732,0.21497574113163417
2021R,0.057352,18.24002321850574,0.19185405556213406
2021R,0.057352,18.15576235423839,0.21769961007079286
2021R,0.057352,18.28375162276065,0.23905265039107793
2021R,0.057352,18.34014338890731,0.19439644917506474
2021R,0.057352,18.656830920783875,0.19651079583966824
2021R,0.057352,18.703734133965373,0.2023956700671193
2021R,0.057352,18.900165048104167,0.21308597904905724
2021R,0.057352,19.34442398495376,0.2312215348711466
2020rsj,0.07,18.39136457391919,0.20848763461961692
2020rsj,0.07,18.171612232513322,0.19540540718109337
2020rsj,0.07,18.08280447387494,0.19319237544050855
2020rsj,0.07,17.999162844781768,0.18966133561364648
2020rsj,0.07,18.143347560338867,0.19711268956618125
2020rsj,0.07,18.132152722629442,0.19570373119139542
2020rsj,0.07,18.316627347574126,0.20244935995861624
2020rsj,0.07,18.420502636768234,0.20163586156749264
2020rsj,0.07,18.659541466251266,0.20649264705257306
2020rsj,0.07,18.790444491001022,0.2091639895885218
2023nls,0.059,18.514565310616156,0.1840180139385899
2023nls,0.059,18.38909131061616,0.18312712110067347
2023nls,0.059,18.39241231644454,0.1847368853359577
2023nls,0.059,18.183196787453316,0.1852976800183821
2023nls,0.059,18.29141669966855,0.21314757566378076
2023nls,0.059,18.43915068152299,0.1927724403713669
2023nls,0.059,18.45698118816247,0.18999548392073845
2023nls,0.059,18.897780154153963,0.18933909230572876
2021wcj,0.046084,19.70612642170677,0.30002183602291654
2021wcj,0.046084,18.487881203658674,0.2084285993632203
2021wcj,0.046084,17.876845972632978,0.19774034939666094
2021wcj,0.046084,17.696939032237623,0.20596930215155054
2021wcj,0.046084,17.672692726821516,0.18439275946777492
2021wcj,0.046084,17.787032084148024,0.19188045575275375
2021wcj,0.046084,17.915108667216874,0.1881112160406649
2021wcj,0.046084,18.04861636300621,0.19560852734587558
2021wcj,0.046084,18.129778190379714,0.19176007015137078
2021wcj,0.046084,18.195313329356765,0.19185861053866915
2021wcj,0.046084,18.296468641261672,0.19593827201830025
2021wcj,0.046084,18.327880561587904,0.2078383941440825
2021wcj,0.046084,18.26074676726112,0.21861249184507875
2021wcj,0.046084,18.550637316680525,0.23880260396752406
2021wcj,0.046084,18.49010800447426,0.20399074635982836
2021wcj,0.046084,18.60462097912178,0.24464423957704193
2021wcj,0.046084,18.852356276843643,0.21199743173433586
2021wcj,0.046084,18.94246152793846,0.20952130033735059
2021wcj,0.046084,19.50674877344856,0.2852430153211307
2021wcj,0.046084,19.467550800006485,0.3647498859651359
2021wcj,0.046084,19.663360813586806,0.2748087825373362
2021wcj,0.046084,19.995345554797744,0.2845967253241975
2021wcj,0.046084,20.01122415054283,0.2757282341465063
2021iu,0.028143,18.174038786386696,0.20588379920951225
2021iu,0.028143,17.257081565927713,0.20309022542333874
2021iu,0.028143,16.778539692228524,0.18629428105454193
2021iu,0.028143,16.67822440099546,0.18752828349600445
2021iu,0.028143,16.631908209203928,0.18612015004406185
2021iu,0.028143,16.63656164590284,0.18729564206753666
2021iu,0.028143,17.424017949812143,0.1930092972205257
2021iu,0.028143,17.51427492566511,0.20215608948376484
2021iu,0.028143,17.888088062231272,0.19650356378447298
2021iu,0.028143,17.972848983160226,0.20305176790295212
2021iu,0.028143,18.09264934199354,0.1999313219633542
2021iu,0.028143,18.485220666574687,0.21803403359090467
2022qmy,0.106,19.264830979841637,0.23506667871920095
2022qmy,0.106,19.35481632388918,0.25261563862039393
2022qmy,0.106,18.873831251005576,0.2261307954079797
2022qmy,0.106,18.947679151564046,0.18859286339904674
2022qmy,0.106,18.94886168830721,0.19524235606789825
2022qmy,0.106,18.876200585621284,0.19494087333573465
2022qmy,0.106,18.85694444309847,0.2012192442194476
2022qmy,0.106,18.8267900789818,0.20433749839796048
2022qmy,0.106,18.77995232064478,0.2022818902216169
2022qmy,0.106,19.032101254249977,0.21487154157277297
2022qmy,0.106,19.01494130087702,0.21514893447744157
2022qmy,0.106,19.039857952982352,0.19700248575765575
2022qmy,0.106,18.995716472900792,0.21472439530549095
2022qmy,0.106,19.21524968800585,0.21762672926471507
2022qmy,0.106,19.163657449888632,0.19808891709847382
2022qmy,0.106,19.2755155328068,0.21397797318059683
2022qmy,0.106,19.480508598598885,0.23482919405294062
2022qmy,0.106,19.356228757645056,0.22097630111336483
2022qmy,0.106,19.442221048878118,0.1952380530009548
2022qmy,0.106,19.559147856785223,0.2413704836399351
2022qmy,0.106,19.5202495490288,0.2124155451156095
2022qmy,0.106,19.58161603914492,0.22243718600612292
2020lgh,0.09,20.498986544394878,0.288612909685852
2020lgh,0.09,20.028888205874352,0.2843751695744977
2020lgh,0.09,19.895755389554886,0.21610224773714803
2020lgh,0.09,19.848119756255535,0.24881440895155799
2020lgh,0.09,19.61544979933682,0.2048880378776033
2020lgh,0.09,19.56969583238354,0.21678131962307684
2020lgh,0.09,19.379904600755122,0.1978132242107637
2020lgh,0.09,19.375662086665063,0.22527158744383444
2020lgh,0.09,19.257752627973467,0.19265924375350332
2020lgh,0.09,19.20259306010714,0.20403635897643366
2020lgh,0.09,19.03133882427254,0.2318613322227991
2020lgh,0.09,18.966175329950243,0.2468390290421558
2020lgh,0.09,18.949613593964962,0.21403148684266363
2020lgh,0.09,18.77666808666506,0.19542504343831738
2020lgh,0.09,18.81740944008675,0.19667047873065782
2020lgh,0.09,18.868081388593104,0.31012937892397047
2020lgh,0.09,18.707315728735832,0.20628692213247948
2020lgh,0.09,18.61952019097319,0.1946164880068895
2020lgh,0.09,18.722643458232312,0.19204021173935415
2020lgh,0.09,18.650401802581218,0.20285113523614667
2020lgh,0.09,18.68740420004597,0.20492818499990187
2020lgh,0.09,18.669019498069193,0.1865345952950855
2020lgh,0.09,18.748025073386103,0.18340010955016656
2020lgh,0.09,18.70816929690352,0.1891453394622097
2020lgh,0.09,18.755757583269983,0.18121802000087503
2020lgh,0.09,18.848135723208813,0.19069010643711654
2020lgh,0.09,18.760429499691394,0.18814073115361488
2020lgh,0.09,18.850693894572167,0.19198379205421312
2020lgh,0.09,18.776944881293204,0.18257016842278806
2020lgh,0.09,18.86492040866223,0.19483994851611405
2020lgh,0.09,18.987975788641837,0.24388783955074156
2020lgh,0.09,18.967131132990747,0.21018272456401205
2020lgh,0.09,19.028295978150755,0.18377330432601538
2020lgh,0.09,19.044734271967798,0.19436604480627534
2020lgh,0.09,19.14009358585396,0.1912004713992369
2020lgh,0.09,19.09167181586018,0.20658820127405075
2020lgh,0.09,19.138968243787673,0.18545754117627958
2020lgh,0.09,19.212848976528555,0.2087075673066543
2020lgh,0.09,19.297879334156423,0.19013219174272825
2020lgh,0.09,19.301383825894742,0.20085461988514675
2020lgh,0.09,19.235836499691395,0.1980127546642478
2020lgh,0.09,19.40858171575823,0.23487553780606799
2020lgh,0.09,19.275280760461715,0.1976071596994683
2020lgh,0.09,19.334538034511,0.2093086004902676
2020lgh,0.09,19.355862747182755,0.20764537994706606
2020lgh,0.09,19.350453691784292,0.20190781278470202
2020lgh,0.09,19.424797319255262,0.22504564201723787
2020lgh,0.09,19.486210742976574,0.2540932397148116
2020lgh,0.09,19.4824978067874,0.21863638248402342
2020lgh,0.09,19.414152392138867,0.21001816498097245
2020lgh,0.09,19.588783854735283,0.28579985292720017
2020lgh,0.09,19.361841135574725,0.20055294730923182
2020lgh,0.09,19.54208621656933,0.2910128176181135
2020lgh,0.09,19.50745428783074,0.23037144013393315
2020lgh,0.09,19.640912572575,0.2506142901516348
2020lgh,0.09,19.68455427064696,0.25905305711516863
2020lgh,0.09,19.60908955442944,0.31630149978669186
2020lgh,0.09,19.745019669432548,0.22053550421971793
2020lgh,0.09,19.779551091531662,0.24780316398229246
2020lgh,0.09,19.62558119487801,0.29482598829271006
2020lgh,0.09,19.75705065032521,0.21259890394371198
2020lgh,0.09,19.87723432346144,0.21836234442104824
2020lgh,0.09,19.789530210740953,0.21988937572450865
2020lgh,0.09,19.90653238240567,0.26309143209449937
2020lgh,0.09,20.081948965833572,0.23870433622099702
2020lgh,0.09,19.985084137857346,0.3010411437259385
2020lgh,0.09,19.941042903946308,0.21583998931752632
2020lgh,0.09,19.98576243101397,0.2687063445480129
2020lgh,0.09,20.13948622305813,0.2182520360540848
2020lgh,0.09,20.162578713834673,0.2955379735397592
2020lgh,0.09,19.99399793440905,0.22009394257061213
2020lgh,0.09,20.195803785756496,0.26448781291712126
2020lgh,0.09,20.085282759499936,0.33595539160035265
2020lgh,0.09,20.241968906228927,0.2426319503513944
2020lgh,0.09,20.17069640704003,0.23965303466270887
2020lgh,0.09,20.322084398627666,0.2976872636973922
2020lgh,0.09,20.238418614034085,0.2372125801365851
2020lgh,0.09,20.423490373993307,0.2482774675166874
2024vkx,0.0555,18.64307947581567,0.19741342063790027
2024vkx,0.0555,17.871446684431927,0.18780928381762044
2024vkx,0.0555,17.564525237397092,0.18280720013132637
2024vkx,0.0555,17.544703714234252,0.18421948695595924
2024vkx,0.0555,17.51323259502496,0.1834631342916996
2024vkx,0.0555,17.82214405858316,0.18040907798127717
2024vkx,0.0555,17.933446297001737,0.19196100312926553
2024vkx,0.0555,18.104140505617995,0.1908749065246777
2024vkx,0.0555,18.11414871423425,0.1915694043055394
2024vkx,0.0555,18.209397893048184,0.20406624520573785
2024vkx,0.0555,18.268836237397093,0.2540994789417121
2024vkx,0.0555,18.397040654629606,0.19254981973364751
2024vkx,0.0555,18.321366505617995,0.192663190746806
2024vkx,0.0555,18.321336505617992,0.19266329022365533
2024vkx,0.0555,18.321336505617992,0.19266329022365533
2024vkx,0.0555,18.30413644601335,0.22813881113453946
2024vkx,0.0555,18.525382624827284,0.20330091718676196
2024vkx,0.0555,18.75316183344354,0.21353567364758616
2024vkx,0.0555,18.950155369885344,0.2762327610554422
2024vkx,0.0555,19.103636982455154,0.28570711557950407
2024vkx,0.0555,19.289989876524825,0.2602974084946835
2024vkx,0.0555,19.29026246253671,0.26477584397947884
2025agsf,0.049387,18.015648744187242,0.18532137930499606
2025agsf,0.049387,17.580397977437862,0.18297871488729167
2025agsf,0.049387,17.560172238509544,0.1782947787907674
2025agsf,0.049387,17.58045755726231,0.1814361745524803
2025agsf,0.049387,18.70919534191359,0.22359168779028404
2025agsf,0.049387,18.638930805773146,0.2527937064287968
2025agsf,0.049387,18.768050133239633,0.22349535349556768
2021qdk,0.088,20.782005210472835,0.32274251831123574
2021qdk,0.088,19.947073659431233,0.26712915879281646
2021qdk,0.088,19.449555224053157,0.22880177727846598
2021qdk,0.088,18.984259431047214,0.2085365182993426
2021qdk,0.088,18.721057543767703,0.19912110308506673
2021qdk,0.088,18.574074149848713,0.18919807441196132
2021qdk,0.088,18.41196549906422,0.18881570892193258
2021qdk,0.088,18.477884101599468,0.18746716242651004
2021qdk,0.088,18.503699442402613,0.18872577966147291
2021qdk,0.088,18.570930194250835,0.19077640171670335
2021qdk,0.088,18.68417178837372,0.1940683147065816
2021qdk,0.088,18.768522351674807,0.19196298428909447
2021qdk,0.088,18.878936046861423,0.19437905377780032
2021qdk,0.088,19.05402818421627,0.20833712080650632
2021qdk,0.088,19.230692318326724,0.20297766272915416
2021qdk,0.088,19.48343228395916,0.2185831834472142
2021qdk,0.088,19.710920849901928,0.21284193419809574
2021qdk,0.088,19.741231994046938,0.2063876415944659
2021mep,0.052,20.297372789589954,0.39477587011375986
2021mep,0.052,19.824216121563982,0.24940640779775092
2021mep,0.052,19.777988882844042,0.3261162798820769
2021mep,0.052,19.34405684330852,0.2174237919984369
2021mep,0.052,19.25424101503093,0.23249687603848093
2021mep,0.052,19.01862211477382,0.20832976589134206
2021mep,0.052,18.67343721097095,0.1934162314290445
2021mep,0.052,18.75787459485538,0.1943471173804598
2021mep,0.052,18.494565280610153,0.19156091970245337
2021mep,0.052,18.60638637944896,0.21723496993943392
2021mep,0.052,18.49913612450702,0.21150022425824344
2021mep,0.052,18.639517760691714,0.21243705027326282
2021mep,0.052,18.57155597225101,0.20561932467162894
2021mep,0.052,18.64565885628612,0.21304976602415762
2021mep,0.052,18.760367730889392,0.2062608219058391
2021mep,0.052,18.854167813807557,0.21440269799885298
2021mep,0.052,18.839416372960162,0.2141605948080077
2021mep,0.052,18.891354419285843,0.19770267253569676
2021mep,0.052,18.895719658005785,0.19929168693325913
2021mep,0.052,18.924648128052784,0.20092470186442482
2021mep,0.052,19.069612297133517,0.2069135194542011
2021mep,0.052,19.138862316599916,0.20910134437229969
2021mep,0.052,19.228078264388156,0.2353934547274428
2021mep,0.052,19.2757556343909,0.23177716168410933
2021mep,0.052,19.284254035401414,0.2212427474251548
2021mep,0.052,19.352536830029557,0.23713723401173348
2021mep,0.052,19.378987048680376,0.2320297131376411
2021mep,0.052,19.441239892878603,0.26831049988113304
2021mep,0.052,19.51119296870525,0.2561460389855031
2021mep,0.052,19.60620338299472,0.2620079496651017
2021cta,0.081,20.381385493037005,0.2454269586457494
2021cta,0.081,20.38681278523185,0.25821553855493246
2021cta,0.081,19.293417593138955,0.2079739548078217
2021cta,0.081,19.403388247167847,0.2007825175929617
2021cta,0.081,19.03854339455726,0.1925568931511898
2021cta,0.081,18.9576104590285,0.18973347764592674
2021cta,0.081,19.026125841592094,0.20780822877827723
2021cta,0.081,19.004823875600596,0.2149434631104289
2021cta,0.081,18.7950091486881,0.18748481659239344
2021cta,0.081,18.79864256333663,0.19033930502269847
2021cta,0.081,18.755729621319077,0.20444453575030688
2021cta,0.081,18.734677493998785,0.22134737033159993
2021cta,0.081,18.871988442505142,0.18676007207147052
